"risk_level","risk_score","review_priority","review_status","reviewer_name","review_date","item_id","category","source_file","generated","risk_reasons","stem","stem_zh","answer","rationale","rationale_zh","clinical_safety_notes","required_revision","approved_for_beta"
"medium","52","review before public release","pending","","","PH011","pharmacology","question_bank_expansion_50.json","no","high-risk category: pharmacology; high-risk keywords: metformin; manual core item","Which client statement about metformin requires follow-up before a contrast study?","使用 metformin 的病人在造影檢查前哪句話需要追蹤？","A","Metformin use around contrast studies may require provider instructions due to kidney/lactic acidosis concerns.","Metformin 在造影檢查前後可能需特殊指示，涉及腎功能/乳酸酸中毒風險。","","",""
"medium","52","review before public release","pending","","","PH012","pharmacology","question_bank_expansion_50.json","no","high-risk category: pharmacology; high-risk keywords: lithium; manual core item","A client taking lithium reports vomiting, diarrhea and tremor. What should the nurse suspect?","服用 lithium 的病人回報嘔吐、腹瀉和顫抖。護理師應懷疑什麼？","A","Gastrointestinal symptoms and tremor may indicate lithium toxicity and require prompt follow-up.","胃腸症狀與顫抖可能提示 lithium 中毒，需要及時追蹤。","","",""
"medium","52","review before public release","pending","","","PH014","pharmacology","question_bank_expansion_50.json","no","high-risk category: pharmacology; high-risk keywords: vancomycin; manual core item","Which finding suggests possible vancomycin infusion reaction?","哪個發現提示可能 vancomycin 輸注反應？","A","Flushing and itching during vancomycin infusion may indicate infusion reaction and requires follow-up per protocol.","Vancomycin 輸注中潮紅和瘙癢可能提示輸注反應，需按流程追蹤。","","",""
"medium","52","review before public release","pending","","","S005","safety_infection","question_bank_expansion_30.json","no","high-risk category: safety_infection; high-risk keywords: aspiration; manual core item","Which action reduces aspiration risk for a client receiving enteral feeding?","哪項措施可降低管灌病人誤吸風險？","A","Elevating the head of bed helps reduce aspiration risk during enteral feeding.","抬高床頭有助於降低管灌時誤吸風險。","","",""
"medium","52","review before public release","pending","","","S010","safety_infection","question_bank_expansion_50.json","no","high-risk category: safety_infection; high-risk keywords: oxygen; manual core item","Which action supports oxygen safety at home?","哪項支持居家氧氣安全？","A","Oxygen supports combustion; keep it away from flames and heat sources.","氧氣助燃，應遠離火源與熱源。","","",""
"medium","50","review before public release","pending","","","AUTO30_039","safety_infection","question_bank_expansion_30.json","yes","high-risk category: safety_infection; generated expansion item","Which nursing action is most appropriate for needlestick injury when the issue is exposure response?","當問題是暴露處理時，對於針刺傷哪項護理行動最合適？","C","Occupational exposure requires prompt reporting and protocol-based follow-up.","職業暴露需要及時報告與按流程追蹤。","","",""
"medium","50","review before public release","pending","","","AUTO30_048","safety_infection","question_bank_expansion_30.json","yes","high-risk category: safety_infection; generated expansion item","Which nursing action is most appropriate for pressure injury prevention when the issue is immobility?","當問題是不能活動時，對於壓傷預防哪項護理行動最合適？","D","Regular repositioning reduces prolonged pressure.","定期翻身可減少長時間受壓。","","",""
"medium","50","review before public release","pending","","","AUTO30_111","safety_infection","question_bank_expansion_30.json","yes","high-risk category: safety_infection; generated expansion item","Which nursing action is most appropriate for needlestick injury when the issue is exposure response?","當問題是暴露處理時，對於針刺傷哪項護理行動最合適？","C","Occupational exposure requires prompt reporting and protocol-based follow-up.","職業暴露需要及時報告與按流程追蹤。","","",""
"medium","50","review before public release","pending","","","AUTO30_120","safety_infection","question_bank_expansion_30.json","yes","high-risk category: safety_infection; generated expansion item","Which nursing action is most appropriate for pressure injury prevention when the issue is immobility?","當問題是不能活動時，對於壓傷預防哪項護理行動最合適？","D","Regular repositioning reduces prolonged pressure.","定期翻身可減少長時間受壓。","","",""
"medium","50","review before public release","pending","","","AUTO50_033","safety_infection","question_bank_expansion_50.json","yes","high-risk category: safety_infection; generated expansion item","Which nursing action is most appropriate for needlestick injury when the issue is exposure response?","當問題是暴露處理時，對於針刺傷哪項護理行動最合適？","C","Occupational exposure requires prompt reporting and protocol-based follow-up.","職業暴露需要及時報告與按流程追蹤。","","",""
"medium","50","review before public release","pending","","","AUTO50_042","safety_infection","question_bank_expansion_50.json","yes","high-risk category: safety_infection; generated expansion item","Which nursing action is most appropriate for pressure injury prevention when the issue is immobility?","當問題是不能活動時，對於壓傷預防哪項護理行動最合適？","D","Regular repositioning reduces prolonged pressure.","定期翻身可減少長時間受壓。","","",""
"medium","50","review before public release","pending","","","AUTO50_105","safety_infection","question_bank_expansion_50.json","yes","high-risk category: safety_infection; generated expansion item","Which nursing action is most appropriate for needlestick injury when the issue is exposure response?","當問題是暴露處理時，對於針刺傷哪項護理行動最合適？","C","Occupational exposure requires prompt reporting and protocol-based follow-up.","職業暴露需要及時報告與按流程追蹤。","","",""
